10 13.5055251121521
20 11.703819751739502
30 12.540569305419922
40 12.287111520767212
50 21.345112800598145
60 22.544857263565063
70 28.720319032669067
80 30.16091537475586
90 28.482906103134155
100 21.370466232299805
110 37.21718406677246
120 36.08997631072998
130 36.02024841308594
140 38.64038062095642
150 38.90538311004639
160 40.00399303436279
170 37.019373178482056
180 36.95329308509827
190 37.49726867675781
200 35.947564125061035
